suite,seed,frame,fraction,energy_ratio,event_recall,event_blocks,gini,is_event,previous_is_event,event_transition,is_scene_cut
transport,7,23,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,7,23,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,7,23,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,7,24,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,7,24,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,7,24,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,7,25,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,7,25,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,7,25,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,7,26,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,7,26,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,7,26,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,7,27,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,7,27,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,7,27,0.2,0.0,0.0,0,0.0,0,0,0,0
state,7,1,0.05,0.14057220092546063,0.0,0,0.3040498894683596,0,0,0,0
state,7,1,0.1,0.21704510912760352,0.0,0,0.3040498894683596,0,0,0,0
state,7,1,0.2,0.38230391802514657,0.0,0,0.3040498894683596,0,0,0,0
state,7,2,0.05,0.15518388326715488,0.0,0,0.3105622799022223,0,0,0,0
state,7,2,0.1,0.23774149518100093,0.0,0,0.3105622799022223,0,0,0,0
state,7,2,0.2,0.389207819055208,0.0,0,0.3105622799022223,0,0,0,0
state,7,3,0.05,0.1603289957255128,0.0,0,0.302871053624927,0,0,0,0
state,7,3,0.1,0.23429298254802158,0.0,0,0.302871053624927,0,0,0,0
state,7,3,0.2,0.3985207581804619,0.0,0,0.302871053624927,0,0,0,0
state,7,4,0.05,0.1738220570393061,0.0,0,0.32641746933984334,0,0,0,0
state,7,4,0.1,0.2637747442889638,0.0,0,0.32641746933984334,0,0,0,0
state,7,4,0.2,0.4219437911233144,0.0,0,0.32641746933984334,0,0,0,0
state,7,5,0.05,0.1624880192519854,0.0,0,0.32346869574633413,0,0,0,0
state,7,5,0.1,0.24657387033215564,0.0,0,0.32346869574633413,0,0,0,0
state,7,5,0.2,0.4087323781391544,0.0,0,0.32346869574633413,0,0,0,0
state,7,6,0.05,0.13916177442974287,0.0,0,0.300373665459285,0,0,0,0
state,7,6,0.1,0.2181928991661675,0.0,0,0.300373665459285,0,0,0,0
state,7,6,0.2,0.38164215979185,0.0,0,0.300373665459285,0,0,0,0
state,7,7,0.05,0.15415658383168696,0.0,0,0.31228864595706723,0,0,0,0
state,7,7,0.1,0.23429382980460078,0.0,0,0.31228864595706723,0,0,0,0
state,7,7,0.2,0.39830182762396915,0.0,0,0.31228864595706723,0,0,0,0
state,7,8,0.05,0.15192576622233606,0.0,0,0.30624652987900003,0,0,0,0
state,7,8,0.1,0.22633712312358337,0.0,0,0.30624652987900003,0,0,0,0
state,7,8,0.2,0.39294035691337637,0.0,0,0.30624652987900003,0,0,0,0
state,7,9,0.05,0.17610927066841045,0.0,0,0.33954622931606426,0,0,0,0
state,7,9,0.1,0.2546169054421712,0.0,0,0.33954622931606426,0,0,0,0
state,7,9,0.2,0.41503678519832776,0.0,0,0.33954622931606426,0,0,0,0
state,7,10,0.05,0.16130379383276452,0.0,0,0.33526254599796906,0,0,0,0
state,7,10,0.1,0.24330865825560002,0.0,0,0.33526254599796906,0,0,0,0
state,7,10,0.2,0.42059405843593006,0.0,0,0.33526254599796906,0,0,0,0
state,7,11,0.05,0.16017315798933104,0.0,0,0.32515503961812264,0,0,0,0
state,7,11,0.1,0.24661069717982617,0.0,0,0.32515503961812264,0,0,0,0
state,7,11,0.2,0.41565077669755135,0.0,0,0.32515503961812264,0,0,0,0
state,7,12,0.05,0.15616058604994318,0.0,0,0.326413010172901,0,0,0,0
state,7,12,0.1,0.23736407885867136,0.0,0,0.326413010172901,0,0,0,0
state,7,12,0.2,0.413620832773223,0.0,0,0.326413010172901,0,0,0,0
state,7,13,0.05,0.16637214940925799,0.0,0,0.333335295911243,0,0,0,0
state,7,13,0.1,0.240042625579205,0.0,0,0.333335295911243,0,0,0,0
state,7,13,0.2,0.4118599406046736,0.0,0,0.333335295911243,0,0,0,0
state,7,14,0.05,0.15694509451315217,0.0,0,0.33735850889948465,0,0,0,0
state,7,14,0.1,0.25359357210810884,0.0,0,0.33735850889948465,0,0,0,0
state,7,14,0.2,0.4333151677126788,0.0,0,0.33735850889948465,0,0,0,0
state,7,15,0.05,0.14775461319379876,0.0,0,0.32410060361157633,0,0,0,0
state,7,15,0.1,0.22988832689526506,0.0,0,0.32410060361157633,0,0,0,0
state,7,15,0.2,0.40621488711784115,0.0,0,0.32410060361157633,0,0,0,0
state,7,16,0.05,0.14985985919235492,0.0,0,0.3100784833427066,0,0,0,0
state,7,16,0.1,0.23700046959614038,0.0,0,0.3100784833427066,0,0,0,0
state,7,16,0.2,0.41196620482701374,0.0,0,0.3100784833427066,0,0,0,0
state,7,17,0.05,0.14206305322168428,0.0,0,0.2817325714265073,0,0,0,0
state,7,17,0.1,0.21253039554060368,0.0,0,0.2817325714265073,0,0,0,0
state,7,17,0.2,0.3695182228444335,0.0,0,0.2817325714265073,0,0,0,0
state,7,18,0.05,0.13735306502869984,0.0,0,0.2941779890759236,0,0,0,0
state,7,18,0.1,0.21806582825374224,0.0,0,0.2941779890759236,0,0,0,0
state,7,18,0.2,0.3822428845331833,0.0,0,0.2941779890759236,0,0,0,0
state,7,19,0.05,0.13891712413177074,0.0,0,0.30973161991117887,0,0,0,0
state,7,19,0.1,0.21748777890920037,0.0,0,0.30973161991117887,0,0,0,0
state,7,19,0.2,0.38427665362043917,0.0,0,0.30973161991117887,0,0,0,0
state,7,20,0.05,0.16066622271535871,0.0,0,0.33585968479383926,0,0,0,0
state,7,20,0.1,0.2517739512195224,0.0,0,0.33585968479383926,0,0,0,0
state,7,20,0.2,0.430143461444458,0.0,0,0.33585968479383926,0,0,0,0
state,7,21,0.05,0.16136168142778612,0.0,0,0.3251678064487038,0,0,0,0
state,7,21,0.1,0.24420185714292422,0.0,0,0.3251678064487038,0,0,0,0
state,7,21,0.2,0.4130831910616051,0.0,0,0.3251678064487038,0,0,0,0
state,7,22,0.05,0.14850532029387842,0.0,0,0.28980127480883616,0,0,0,0
state,7,22,0.1,0.21671960670638776,0.0,0,0.28980127480883616,0,0,0,0
state,7,22,0.2,0.376151158789481,0.0,0,0.28980127480883616,0,0,0,0
state,7,23,0.05,0.14395824226891818,0.0,0,0.2865216080674379,0,0,0,0
state,7,23,0.1,0.21666900363095654,0.0,0,0.2865216080674379,0,0,0,0
state,7,23,0.2,0.3742917696668137,0.0,0,0.2865216080674379,0,0,0,0
state,7,24,0.05,0.15091383020679958,0.0,0,0.3102629651677001,0,0,0,0
state,7,24,0.1,0.2313738225211909,0.0,0,0.3102629651677001,0,0,0,0
state,7,24,0.2,0.38447863201582805,0.0,0,0.3102629651677001,0,0,0,0
state,7,25,0.05,0.16196434281729918,0.0,0,0.32155780445404386,0,0,0,0
state,7,25,0.1,0.24187295647546164,0.0,0,0.32155780445404386,0,0,0,0
state,7,25,0.2,0.4185499456526354,0.0,0,0.32155780445404386,0,0,0,0
state,7,26,0.05,0.16196734475840424,0.0,0,0.3331120753736867,0,0,0,0
state,7,26,0.1,0.25227054163146295,0.0,0,0.3331120753736867,0,0,0,0
state,7,26,0.2,0.4247625772791251,0.0,0,0.3331120753736867,0,0,0,0
state,7,27,0.05,0.17540283153360542,0.0,0,0.3328569039531016,0,0,0,0
state,7,27,0.1,0.25024716202936675,0.0,0,0.3328569039531016,0,0,0,0
state,7,27,0.2,0.4084617659627284,0.0,0,0.3328569039531016,0,0,0,0
event,7,1,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,1,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,1,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,2,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,2,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,2,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,3,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,3,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,3,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,4,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,4,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,4,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,5,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,5,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,5,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,6,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,6,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,6,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,7,0.05,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,7,7,0.1,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,7,7,0.2,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,7,8,0.05,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,7,8,0.1,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,7,8,0.2,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,7,9,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,9,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,9,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,10,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,10,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,10,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,11,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,11,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,11,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,12,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,12,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,12,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,13,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,13,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,13,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,14,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,14,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,14,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,15,0.05,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,7,15,0.1,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,7,15,0.2,1.0,1.0,2,0.9583333333333334,1,0,1,0
event,7,16,0.05,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,7,16,0.1,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,7,16,0.2,1.0,0.0,0,0.9583333333333334,0,1,1,0
event,7,17,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,17,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,17,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,18,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,18,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,18,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,19,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,19,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,19,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,20,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,20,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,20,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,21,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,21,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,21,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,22,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,22,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,22,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,23,0.05,1.0,1.0,2,0.958333333333333,1,0,1,0
event,7,23,0.1,1.0,1.0,2,0.958333333333333,1,0,1,0
event,7,23,0.2,1.0,1.0,2,0.958333333333333,1,0,1,0
event,7,24,0.05,1.0,0.0,0,0.958333333333333,0,1,1,0
event,7,24,0.1,1.0,0.0,0,0.958333333333333,0,1,1,0
event,7,24,0.2,1.0,0.0,0,0.958333333333333,0,1,1,0
event,7,25,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,25,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,25,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,26,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,26,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,26,0.2,0.0,0.0,0,0.0,0,0,0,0
event,7,27,0.05,0.0,0.0,0,0.0,0,0,0,0
event,7,27,0.1,0.0,0.0,0,0.0,0,0,0,0
event,7,27,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,1,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,1,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,1,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,2,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,2,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,2,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,3,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,3,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,3,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,4,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,4,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,4,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,5,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,5,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,5,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,6,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,6,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,6,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,7,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,7,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,7,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,8,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,8,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,8,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,9,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,9,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,9,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,10,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,10,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,10,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,11,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,11,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,11,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,12,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,12,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,12,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,13,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,13,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,13,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,14,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,14,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,14,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,15,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,15,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,15,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,16,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,16,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,16,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,17,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,17,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,17,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,18,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,18,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,18,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,19,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,19,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,19,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,20,0.05,0.11713581047947179,0.0625,48,0.23784491494861548,1,0,1,1
scene_cut,7,20,0.1,0.18241337128381616,0.10416666666666667,48,0.23784491494861548,1,0,1,1
scene_cut,7,20,0.2,0.33583612874758473,0.20833333333333334,48,0.23784491494861548,1,0,1,1
scene_cut,7,21,0.05,0.0,0.0,0,0.0,0,1,1,0
scene_cut,7,21,0.1,0.0,0.0,0,0.0,0,1,1,0
scene_cut,7,21,0.2,0.0,0.0,0,0.0,0,1,1,0
scene_cut,7,22,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,22,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,22,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,23,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,23,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,23,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,24,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,24,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,24,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,25,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,25,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,25,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,26,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,26,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,26,0.2,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,27,0.05,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,27,0.1,0.0,0.0,0,0.0,0,0,0,0
scene_cut,7,27,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,1,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,1,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,1,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,2,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,2,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,2,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,3,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,3,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,3,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,4,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,4,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,4,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,5,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,5,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,5,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,6,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,6,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,6,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,7,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,7,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,7,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,8,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,8,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,8,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,9,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,9,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,9,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,10,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,10,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,10,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,11,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,11,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,11,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,12,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,12,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,12,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,13,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,13,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,13,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,14,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,14,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,14,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,15,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,15,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,15,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,16,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,16,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,16,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,17,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,17,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,17,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,18,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,18,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,18,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,19,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,19,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,19,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,20,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,20,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,20,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,21,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,21,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,21,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,22,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,22,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,22,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,23,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,23,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,23,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,24,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,24,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,24,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,25,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,25,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,25,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,26,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,26,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,26,0.2,0.0,0.0,0,0.0,0,0,0,0
transport,42,27,0.05,0.0,0.0,0,0.0,0,0,0,0
transport,42,27,0.1,0.0,0.0,0,0.0,0,0,0,0
transport,42,27,0.2,0.0,0.0,0,0.0,0,0,0,0
state,42,1,0.05,0.16069640404167698,0.0,0,0.2653139283243249,0,0,0,0
state,42,1,0.1,0.23241633952501517,0.0,0,0.2653139283243249,0,0,0,0
state,42,1,0.2,0.37996912093037727,0.0,0,0.2653139283243249,0,0,0,0
state,42,2,0.05,0.16272423693957264,0.0,0,0.30191970096856063,0,0,0,0
state,42,2,0.1,0.23655609173727546,0.0,0,0.30191970096856063,0,0,0,0
state,42,2,0.2,0.3950606854023592,0.0,0,0.30191970096856063,0,0,0,0
state,42,3,0.05,0.1605916088880466,0.0,0,0.2935543196333219,0,0,0,0
state,42,3,0.1,0.23560750645679124,0.0,0,0.2935543196333219,0,0,0,0
state,42,3,0.2,0.39177869747935934,0.0,0,0.2935543196333219,0,0,0,0
state,42,4,0.05,0.15273493646306424,0.0,0,0.320726524917655,0,0,0,0
state,42,4,0.1,0.23535940907655847,0.0,0,0.320726524917655,0,0,0,0
state,42,4,0.2,0.40553640421751,0.0,0,0.320726524917655,0,0,0,0
state,42,5,0.05,0.15720872941614372,0.0,0,0.2875341233556175,0,0,0,0
state,42,5,0.1,0.23568066932070725,0.0,0,0.2875341233556175,0,0,0,0
state,42,5,0.2,0.39116135126069945,0.0,0,0.2875341233556175,0,0,0,0
state,42,6,0.05,0.17362231054957056,0.0,0,0.2830458375134762,0,0,0,0
state,42,6,0.1,0.24238277510843223,0.0,0,0.2830458375134762,0,0,0,0
state,42,6,0.2,0.37882386504512094,0.0,0,0.2830458375134762,0,0,0,0
state,42,7,0.05,0.14533546996887567,0.0,0,0.27113013978472084,0,0,0,0
state,42,7,0.1,0.22479820089071184,0.0,0,0.27113013978472084,0,0,0,0
state,42,7,0.2,0.38020657874719566,0.0,0,0.27113013978472084,0,0,0,0
state,42,8,0.05,0.1316635145447015,0.0,0,0.2740756003019322,0,0,0,0
state,42,8,0.1,0.20888505016058606,0.0,0,0.2740756003019322,0,0,0,0
state,42,8,0.2,0.36795573180443414,0.0,0,0.2740756003019322,0,0,0,0
state,42,9,0.05,0.14750951189398673,0.0,0,0.30157003074216143,0,0,0,0
state,42,9,0.1,0.2268720180565617,0.0,0,0.30157003074216143,0,0,0,0
state,42,9,0.2,0.39752801751349975,0.0,0,0.30157003074216143,0,0,0,0
state,42,10,0.05,0.15928772280453427,0.0,0,0.28817171780743056,0,0,0,0
state,42,10,0.1,0.23261058299165874,0.0,0,0.28817171780743056,0,0,0,0
state,42,10,0.2,0.38425737457530645,0.0,0,0.28817171780743056,0,0,0,0
state,42,11,0.05,0.13215502460571563,0.0,0,0.28247033642987374,0,0,0,0
state,42,11,0.1,0.20842921730993225,0.0,0,0.28247033642987374,0,0,0,0
state,42,11,0.2,0.3789508046330828,0.0,0,0.28247033642987374,0,0,0,0
state,42,12,0.05,0.1637652633980475,0.0,0,0.2850408440962771,0,0,0,0
state,42,12,0.1,0.23922966641092985,0.0,0,0.2850408440962771,0,0,0,0
state,42,12,0.2,0.38227572815619565,0.0,0,0.2850408440962771,0,0,0,0
state,42,13,0.05,0.16362357620675072,0.0,0,0.29242349345501867,0,0,0,0
state,42,13,0.1,0.2404378318514192,0.0,0,0.29242349345501867,0,0,0,0
state,42,13,0.2,0.3889587950944091,0.0,0,0.29242349345501867,0,0,0,0
state,42,14,0.05,0.16020590572522211,0.0,0,0.27671760698693443,0,0,0,0
state,42,14,0.1,0.24482818843561116,0.0,0,0.27671760698693443,0,0,0,0
